30000,338,11057,312304,383195,70891
30000,137,10965,326897,479727,152830
30000,196,11028,368449,441231,72782
30000,186,11011,273138,345358,72220
30000,251,11142,330175,363227,33052
30000,333,11028,373396,478993,105597
30000,118,11114,317310,424666,107356
30000,100,11000,378314,381110,2796
30000,82,11033,370594,391172,20578
30000,280,11082,304503,400758,96255
30000,371,10920,388038,449021,60983
30000,208,11030,290593,380502,89909
30000,220,11049,346272,397541,51269
30000,162,10915,297967,418436,120469
30000,209,11167,274876,421136,146260
30000,371,11039,305289,362434,57145
30000,365,10965,313039,456370,143331
30000,404,11004,376608,418334,41726
30000,202,10917,317683,376621,58938
30000,265,11004,314042,424037,109995
30000,162,11038,329998,448607,118609
30000,118,10978,364659,387798,23139
30000,66,11057,327606,386953,59347
30000,126,11086,313649,367561,53912
30000,312,10970,355840,365976,10136
42000,288,15354,506174,706512,200338
42000,392,15446,433676,645279,211603
42000,209,15516,477251,594886,117635
42000,267,15500,453058,565580,112522
42000,273,15526,444148,572847,128699
42000,66,15475,415720,567060,151340
42000,494,15360,467488,671655,204167
42000,113,15440,433857,587428,153571
42000,235,15403,494206,568259,74053
42000,94,15491,498246,609530,111284
42000,102,15310,564262,675406,111144
42000,300,15324,516480,660615,144135
42000,295,15457,563517,590735,27218
42000,238,15406,427718,588637,160919
42000,248,15534,443492,559047,115555
42000,222,15429,495063,576536,81473
42000,47,15404,449977,650422,200445
42000,288,15505,398763,669657,270894
42000,58,15522,457462,550413,92951
42000,442,15410,464572,667741,203169
42000,143,15377,591874,617941,26067
42000,424,15457,483241,522689,39448
42000,441,15368,426890,629420,202530
42000,266,15525,392783,632707,239924
42000,425,15477,441270,579388,138118
42000,205,15416,504638,603439,98801
42000,58,15664,479333,585346,106013
42000,337,15564,458085,553378,95293
42000,563,15385,465361,573381,108020
42000,513,15439,460826,573109,112283
42000,111,15361,462129,612823,150694
42000,212,15568,421304,541658,120354
42000,118,15457,473394,501444,28050
42000,341,15506,413100,498108,85008
42000,584,15402,416386,532621,116235
42000,127,15353,488651,572901,84250
42000,320,15477,446964,610966,164002
42000,99,15446,426047,677453,251406
42000,415,15531,487793,624964,137171
42000,224,15454,459262,662527,203265
42000,226,15466,388159,672923,284764
42000,513,15498,458913,617242,158329
42000,214,15421,432072,527459,95387
42000,310,15466,458773,631805,173032
42000,76,15518,376810,584520,207710
42000,273,15354,492679,538714,46035
42000,372,15340,427302,540350,113048
42000,213,15475,400176,587519,187343
42000,28,15336,482682,536029,53347
42000,156,15478,421511,523541,102030
54000,38,19853,644812,702645,57833
54000,337,19959,635743,711078,75335
54000,73,19841,577129,827330,250201
54000,402,19844,576473,697929,121456
54000,287,19837,538359,842093,303734
54000,126,19976,607249,803452,196203
54000,317,19765,642190,832222,190032
54000,574,19905,623267,720234,96967
54000,128,19824,764583,873145,108562
54000,84,19950,743437,813207,69770
54000,350,19843,596431,709785,113354
54000,435,19775,806568,873865,67297
54000,140,19889,661830,892658,230828
54000,584,19785,630747,677856,47109
54000,230,19918,812617,848092,35475
54000,233,19804,751309,789653,38344
54000,516,19994,618573,685641,67068
54000,405,19918,601740,983464,381724
54000,508,19858,664715,729987,65272
54000,65,19854,544959,821082,276123
54000,166,19900,619921,728459,108538
54000,189,19879,717567,772219,54652
54000,158,19900,661523,809904,148381
54000,196,19898,645801,729044,83243
54000,308,19889,595075,778083,183008
54000,163,19853,524666,806534,281868
54000,288,19996,629639,826262,196623
54000,457,19910,617570,766700,149130
54000,181,19933,572996,701887,128891
54000,165,19907,594982,696275,101293
54000,192,19964,691666,766449,74783
54000,416,19879,610744,798308,187564
54000,322,19878,682238,768517,86279
54000,461,19886,569798,670034,100236
7000,116,2542,51185,71838,20653
7000,95,2564,67490,86515,19025
7000,91,2595,69160,78747,9587
7000,122,2569,65533,72696,7163
7000,148,2567,59722,78733,19011
7000,21,2577,63082,72687,9605
7000,68,2554,66306,79997,13691
7000,78,2567,73976,87437,13461
7000,28,2643,74079,86962,12883
7000,214,2574,58820,73300,14480
7000,61,2562,68278,71820,3542
7000,40,2567,78407,91760,13353
7000,52,2511,53106,77855,24749
7000,149,2547,58916,78522,19606
7000,95,2576,54929,88985,34056
7000,54,2610,86176,96578,10402
7000,129,2578,77456,80540,3084
7000,114,2568,60862,87655,26793
7000,139,2545,57349,73319,15970
7000,59,2570,77845,95215,17370
7000,90,2565,53604,80871,27267
7000,47,2595,57655,82817,25162
7000,108,2582,73285,97046,23761
7000,164,2614,53209,75325,22116
7000,108,2586,62664,80689,18025
7000,59,2579,62279,90592,28313
7000,94,2571,63527,89300,25773
7000,76,2536,51991,69896,17905
7000,249,2595,62471,88773,26302
7000,80,2576,71211,82590,11379
7000,98,2655,69750,90913,21163
7000,117,2562,74096,84160,10064
7000,124,2585,57852,75072,17220
7000,184,2599,65625,78261,12636
7000,47,2567,58356,79952,21596
7000,70,2583,56689,86848,30159
7000,18,2574,68162,70950,2788
7000,50,2612,68027,81667,13640
7000,148,2583,68179,80691,12512
7000,93,2564,67442,83663,16221
7000,34,2543,61448,90832,29384
7000,26,2562,72515,79552,7037
7000,102,2552,70485,73829,3344
7000,25,2609,66429,80367,13938
7000,26,2587,64391,84212,19821
7000,196,2580,61140,81857,20717
7000,74,2542,54914,82925,28011
7000,45,2584,62995,79258,16263
7000,148,2563,66939,85916,18977
7000,44,2571,73128,83977,10849
19000,123,6949,153646,215138,61492
19000,142,6978,207034,238944,31910
19000,217,7025,174103,228874,54771
19000,172,6998,223375,255213,31838
19000,151,6998,212049,254451,42402
19000,232,6934,172273,252164,79891
19000,203,6970,229288,265648,36360
19000,236,6975,207596,255393,47797
19000,225,6968,195136,215925,20789
19000,161,7027,170949,313808,142859
19000,154,6945,227317,276902,49585
19000,210,6963,222855,241082,18227
19000,261,6976,190429,239153,48724
19000,164,6938,196263,247035,50772
19000,137,6964,228245,239386,11141
19000,192,6953,206661,287932,81271
19000,261,7034,178307,214338,36031
19000,66,7009,163299,242012,78713
19000,51,6975,200025,236682,36657
19000,47,7004,183913,230838,46925
19000,250,6931,194526,231969,37443
19000,143,6991,187162,230810,43648
19000,131,7015,187980,227682,39702
19000,145,7019,172301,219636,47335
19000,243,7010,174584,203656,29072
19000,290,7065,200443,275329,74886
19000,190,6994,153429,227683,74254
19000,145,7028,201711,231799,30088
19000,128,6954,203805,267733,63928
19000,174,6958,193326,242156,48830
19000,185,7032,191605,250489,58884
19000,175,6939,186295,206822,20527
19000,147,6971,220894,238827,17933
19000,272,7029,164462,252216,87754
19000,168,6981,155787,240356,84569
19000,219,6955,182561,238668,56107
19000,262,7020,171251,245018,73767
19000,244,6946,167272,241343,74071
19000,293,7004,236663,259929,23266
19000,286,7089,185941,226701,40760
19000,401,6936,181855,283746,101891
19000,307,7011,182728,229274,46546
19000,74,6943,205150,238139,32989
19000,180,6975,160325,234610,74285
19000,244,7020,181105,221894,40789
19000,149,7108,222354,248399,26045
19000,237,6908,194586,228642,34056
19000,54,6922,189231,235363,46132
19000,275,6945,209657,225607,15950
19000,126,7041,274503,303214,28711
31000,90,11405,374819,491592,116773
31000,159,11404,354951,428736,73785
31000,137,11534,293241,417549,124308
31000,285,11360,336369,380291,43922
31000,193,11434,299770,453139,153369
31000,276,11408,328760,376265,47505
31000,274,11321,313329,525169,211840
31000,209,11352,362702,400618,37916
31000,280,11402,297658,455093,157435
31000,144,11361,324539,418051,93512
31000,149,11350,334414,428806,94392
31000,262,11431,323798,364183,40385
31000,206,11470,320897,382166,61269
31000,53,11483,308598,482820,174222
31000,250,11394,305522,447666,142144
31000,254,11472,280895,450568,169673
31000,185,11452,397992,414489,16497
31000,293,11424,320946,487146,166200
31000,148,11361,373477,416941,43464
31000,242,11384,331351,424682,93331
31000,281,11419,447601,508147,60546
31000,250,11471,327551,396911,69360
31000,244,11418,478307,503256,24949
31000,118,11305,288806,376944,88138
31000,170,11318,344244,471567,127323
31000,47,11336,349804,395232,45428
31000,450,11518,349680,508100,158420
31000,142,11358,337518,413617,76099
31000,326,11404,382768,395768,13000
31000,281,11372,294134,420026,125892
31000,337,11464,287694,410605,122911
31000,270,11420,355697,438815,83118
31000,226,11354,300667,396062,95395
31000,501,11367,291774,411804,120030
31000,270,11302,331761,425569,93808
31000,446,11404,356473,382937,26464
31000,62,11346,292292,475142,182850
31000,266,11371,372177,454846,82669
31000,249,11504,271359,393407,122048
31000,464,11450,449756,470230,20474
31000,179,11382,378933,410107,31174
31000,241,11360,309218,381960,72742
31000,251,11405,366816,397267,30451
31000,408,11339,326741,369011,42270
31000,492,11366,304773,358258,53485
31000,349,11462,327573,399704,72131
31000,132,11279,360674,384435,23761
31000,493,11411,363385,435156,71771
31000,95,11346,366319,420807,54488
31000,215,11485,315654,382577,66923
43000,149,15810,526018,574330,48312
43000,88,15802,416716,611218,194502
43000,47,15806,412674,585751,173077
43000,301,15892,406100,630799,224699
43000,370,15752,470373,524880,54507
43000,153,15769,570072,612390,42318
43000,196,15844,515383,572971,57588
43000,190,15838,440131,552424,112293
43000,145,15832,561315,612689,51374
43000,175,15879,498723,590303,91580
43000,68,15774,459355,515057,55702
43000,223,15827,582447,606497,24050
43000,218,15926,500578,524002,23424
43000,297,15711,521238,558868,37630
43000,352,15842,519545,641127,121582
43000,501,15743,538510,603041,64531
43000,399,15845,486854,594667,107813
43000,293,15797,598161,632257,34096
43000,583,15854,486424,573819,87395
43000,319,15848,448424,644670,196246
43000,252,15818,432851,589586,156735
43000,24,15878,456892,646794,189902
43000,359,15840,493013,575959,82946
43000,452,15860,496607,638244,141637
43000,256,15862,469265,490079,20814
43000,144,15820,407631,585440,177809
43000,264,15778,423649,627882,204233
43000,306,15820,585983,655944,69961
43000,91,15791,631715,794487,162772
43000,537,15862,450134,491771,41637
43000,216,15934,475690,579884,104194
43000,82,15789,428409,631324,202915
43000,303,15858,569904,637526,67622
43000,348,15697,637555,639741,2186
43000,432,15736,436812,547309,110497
43000,222,15840,492660,634288,141628
43000,287,15879,538397,706685,168288
43000,503,15857,438685,547376,108691
43000,115,15960,509468,643888,134420
43000,273,15921,423299,616015,192716
43000,181,15816,459711,591693,131982
43000,66,15876,443848,549289,105441
43000,123,15751,466863,553748,86885
43000,516,15741,449888,621365,171477
43000,26,15875,414074,559833,145759
43000,214,15816,469984,518867,48883
43000,312,15860,534102,557709,23607
43000,274,15859,505558,551200,45642
43000,85,15766,413399,540745,127346
43000,448,15860,510869,635345,124476
55000,322,20286,565566,903035,337469
55000,308,20258,552241,848215,295974
55000,134,20235,631550,799855,168305
55000,740,20180,554270,744331,190061
55000,211,20131,576832,827824,250992
55000,230,20266,641083,713666,72583
55000,171,20247,634822,770329,135507
55000,325,20200,656820,1013766,356946
55000,286,20277,639262,737566,98304
55000,45,20201,627920,730319,102399
55000,102,20305,570750,748926,178176
55000,554,20127,632955,686238,53283
55000,252,20112,586209,770002,183793
55000,210,20217,548753,714488,165735
55000,236,20240,595987,747496,151509
55000,82,20204,525069,670854,145785
55000,304,20312,840989,913785,72796
55000,234,20201,729210,917448,188238
55000,351,20221,709970,710709,739
55000,747,20225,646054,733495,87441
55000,182,20218,614854,700647,85793
55000,313,20320,673800,727795,53995
55000,121,20265,627897,817408,189511
55000,506,20333,566478,793058,226580
55000,140,20346,576365,713633,137268
55000,478,20260,541898,862445,320547
55000,411,20218,581898,757950,176052
55000,194,20230,628945,788998,160053
55000,332,20123,582822,924452,341630
55000,163,20173,717014,741062,24048
55000,117,20117,631294,720968,89674
55000,84,20257,617441,710142,92701
55000,380,20191,632742,926625,293883
55000,294,20381,836113,879354,43241
8000,105,2927,72233,103010,30777
8000,64,2968,64065,92188,28123
8000,162,2888,72707,109081,36374
8000,96,2969,73226,83674,10448
8000,7,2962,68696,79738,11042
8000,133,2969,76681,81858,5177
8000,111,2916,74865,81548,6683
8000,55,3011,86661,95128,8467
8000,227,2932,76601,101164,24563
8000,136,2972,71428,92638,21210
8000,70,2924,76223,85689,9466
8000,132,3016,70301,84186,13885
8000,145,2927,74531,98939,24408
8000,341,2915,76801,94072,17271
8000,118,2945,75405,96972,21567
8000,120,2917,64307,86090,21783
8000,93,2909,67311,83647,16336
8000,108,2942,71896,99838,27942
8000,83,2889,81222,111490,30268
8000,108,2920,89854,104232,14378
8000,49,2884,92176,108644,16468
8000,188,2958,89667,92994,3327
8000,93,2971,83105,96602,13497
8000,235,2948,68578,105154,36576
8000,131,2910,86808,95827,9019
8000,176,2962,98909,100233,1324
8000,49,2901,73415,94216,20801
8000,133,2938,69137,88323,19186
8000,217,2982,76540,102171,25631
8000,83,2914,72128,88680,16552
8000,92,2987,86886,93605,6719
8000,226,2912,100834,140899,40065
8000,90,2966,69093,91044,21951
8000,81,2945,69331,91774,22443
8000,145,2937,68003,99892,31889
8000,218,2939,77900,81332,3432
8000,161,2911,87755,112654,24899
8000,14,2911,84603,103646,19043
8000,38,2928,70461,83682,13221
8000,89,2908,82829,88069,5240
8000,57,2888,74277,119174,44897
8000,186,2970,89578,109333,19755
8000,98,2966,81625,95731,14106
8000,37,2940,69514,92449,22935
8000,122,2892,69718,99224,29506
8000,272,2957,80892,106607,25715
8000,136,2950,77728,99713,21985
8000,98,2989,66860,84010,17150
8000,122,2955,77845,93127,15282
8000,214,2896,78010,83710,5700
20000,119,7373,246855,284703,37848
20000,9,7370,183836,227511,43675
20000,87,7421,200729,225491,24762
20000,206,7370,201522,251477,49955
20000,330,7295,195345,248866,53521
20000,177,7450,245708,259633,13925
20000,177,7413,183467,237748,54281
20000,272,7338,208266,287126,78860
20000,138,7436,184978,220989,36011
20000,177,7337,231539,236790,5251
20000,288,7313,209160,289340,80180
20000,156,7361,256260,289545,33285
20000,90,7337,231978,256661,24683
20000,153,7323,211000,240417,29417
20000,180,7372,204492,230948,26456
20000,100,7325,201706,239643,37937
20000,351,7422,233468,253662,20194
20000,297,7361,191230,259115,67885
20000,225,7372,187282,271036,83754
20000,119,7334,273422,281151,7729
20000,283,7325,204915,247281,42366
20000,267,7319,201414,282350,80936
20000,349,7414,201399,263181,61782
20000,174,7294,205485,348129,142644
20000,182,7314,204872,225705,20833
20000,264,7361,206479,312671,106192
20000,124,7364,217205,265306,48101
20000,251,7431,187270,293507,106237
20000,76,7344,183248,268261,85013
20000,65,7302,218232,257900,39668
20000,183,7306,196101,294047,97946
20000,285,7312,256347,288151,31804
20000,101,7275,203551,269570,66019
20000,230,7328,219332,267491,48159
20000,239,7421,194884,257793,62909
20000,102,7371,187762,277355,89593
20000,99,7324,183539,279768,96229
20000,175,7371,194420,219822,25402
20000,146,7378,201063,254422,53359
20000,75,7387,186430,273989,87559
20000,207,7325,270843,294661,23818
20000,187,7356,218558,235427,16869
20000,177,7288,205599,230490,24891
20000,45,7364,204519,250558,46039
20000,96,7367,224825,277866,53041
20000,73,7366,202297,243409,41112
20000,215,7353,165705,258403,92698
20000,96,7345,207273,235824,28551
20000,183,7387,166933,232193,65260
20000,243,7295,230567,291729,61162
32000,288,11886,326710,375086,48376
32000,243,11695,322557,433603,111046
32000,413,11772,332043,383094,51051
32000,233,11786,306907,431769,124862
32000,231,11729,302041,521637,219596
32000,285,11699,359627,443621,83994
32000,340,11850,389683,396574,6891
32000,230,11713,322476,481207,158731
32000,92,11801,332240,511914,179674
32000,105,11894,352557,430608,78051
32000,178,11735,342717,414057,71340
32000,58,11751,410193,452591,42398
32000,344,11721,432999,435422,2423
32000,287,11831,389644,390743,1099
32000,176,11763,358246,426554,68308
32000,51,11704,348591,392451,43860
32000,218,11755,310462,454110,143648
32000,291,11803,356285,463130,106845
32000,411,11768,426687,470205,43518
32000,130,11735,411588,428948,17360
32000,244,11701,375496,480311,104815
32000,512,11737,303098,385389,82291
32000,292,11808,308344,432514,124170
32000,244,11790,350325,379523,29198
32000,207,11838,313380,526625,213245
32000,228,11797,344345,418795,74450
32000,299,11813,358901,397374,38473
32000,268,11828,444454,481944,37490
32000,212,11820,338749,514298,175549
32000,44,11776,311515,372878,61363
32000,355,11757,321110,388609,67499
32000,322,11855,337376,435772,98396
32000,115,11709,313160,413276,100116
32000,406,11691,328787,535287,206500
32000,289,11920,414260,502465,88205
32000,246,11695,343622,431413,87791
32000,135,11794,348739,451594,102855
32000,451,11883,403859,405348,1489
32000,240,11799,405680,477263,71583
32000,191,11712,458524,469035,10511
32000,179,11815,333926,419849,85923
32000,173,11728,319316,362417,43101
32000,255,11822,332609,509006,176397
32000,233,11725,304235,446847,142612
32000,239,11673,319609,457605,137996
32000,374,11720,447504,509111,61607
32000,120,11883,416487,462606,46119
32000,249,11747,365536,442355,76819
32000,127,11670,409905,489850,79945
32000,264,11813,379182,459313,80131
44000,171,16282,499349,818506,319157
44000,128,16258,507765,575850,68085
44000,539,16312,502329,555631,53302
44000,433,16280,549003,645850,96847
44000,228,16086,573306,589402,16096
44000,103,16210,429405,635056,205651
44000,113,16068,486751,548149,61398
44000,135,16245,520002,529175,9173
44000,268,16140,455938,604252,148314
44000,129,16057,450874,516550,65676
44000,376,16204,603982,650518,46536
44000,252,16189,508555,570227,61672
44000,388,16102,430315,586906,156591
44000,214,16195,577335,621638,44303
44000,282,16320,486726,577455,90729
44000,395,16178,443589,587843,144254
44000,231,16158,519585,623677,104092
44000,281,16247,613090,634613,21523
44000,125,16256,468508,602867,134359
44000,428,16170,503057,691586,188529
44000,215,16067,562965,689605,126640
44000,297,16139,455340,530282,74942
44000,131,16261,476579,646326,169747
44000,161,16148,572222,625377,53155
44000,804,16196,574275,581967,7692
44000,422,16237,487105,694811,207706
44000,406,16193,588786,672369,83583
44000,258,16197,475916,571096,95180
44000,153,16129,551490,661195,109705
44000,653,16163,455516,725282,269766
44000,244,16064,719216,730049,10833
44000,118,16063,576865,670164,93299
44000,191,16258,483795,603689,119894
44000,585,16200,486828,593987,107159
44000,115,16209,570363,650992,80629
44000,130,16223,493400,627027,133627
44000,315,16252,457623,598502,140879
44000,134,16113,500300,706437,206137
44000,453,16159,475220,664641,189421
44000,132,16213,540817,681405,140588
44000,60,16246,484698,571005,86307
44000,385,16174,466811,580626,113815
44000,394,16245,457822,546411,88589
44000,226,16125,531730,578693,46963
44000,10,16136,475738,594338,118600
44000,280,16078,472197,567338,95141
44000,124,16100,469169,609806,140637
44000,485,16194,493745,708676,214931
44000,211,16277,501225,637001,135776
44000,292,16200,415503,520967,105464
56000,172,20714,568605,718419,149814
56000,153,20629,627444,944690,317246
56000,138,20671,612518,713883,101365
56000,231,20656,605678,726187,120509
56000,383,20561,674684,718546,43862
56000,96,20597,688550,783961,95411
56000,19,20722,738909,885791,146882
56000,422,20731,595784,843821,248037
56000,542,20578,617965,700232,82267
56000,262,20601,744491,782785,38294
56000,499,20580,615837,744218,128381
56000,364,20678,607940,966430,358490
56000,251,20612,631516,852914,221398
56000,483,20623,532459,759943,227484
56000,218,20624,566612,736439,169827
56000,72,20699,544563,997352,452789
56000,240,20725,593937,802953,209016
56000,384,20505,603065,794294,191229
56000,336,20538,642827,796844,154017
56000,245,20696,708454,834131,125677
56000,42,20544,634323,774212,139889
56000,456,20543,636270,741257,104987
56000,411,20606,685698,708034,22336
56000,158,20567,613491,823139,209648
56000,262,20659,639323,767298,127975
56000,337,20639,623400,948475,325075
56000,375,20635,579211,808893,229682
56000,468,20650,539936,836271,296335
56000,354,20655,896950,1028283,131333
56000,213,20582,652718,749205,96487
56000,674,20486,689095,764533,75438
56000,195,20459,706406,808459,102053
56000,239,20526,868251,901851,33600
9000,58,3322,81971,109001,27030
9000,84,3320,85024,111931,26907
9000,230,3300,105207,124193,18986
9000,61,3351,98574,104277,5703
9000,146,3347,88198,95989,7791
9000,278,3287,91384,111039,19655
9000,247,3322,79360,110358,30998
9000,305,3249,79799,95499,15700
9000,74,3321,70635,127475,56840
9000,116,3290,88954,120082,31128
9000,51,3293,84234,101866,17632
9000,19,3320,71437,118567,47130
9000,163,3345,94742,103206,8464
9000,184,3298,93549,111861,18312
9000,160,3338,78351,108014,29663
9000,166,3316,68045,95191,27146
9000,146,3367,73865,101786,27921
9000,201,3291,98586,107841,9255
9000,283,3274,83657,127208,43551
9000,165,3270,90304,95800,5496
9000,76,3318,95939,113231,17292
9000,145,3331,87255,97472,10217
9000,131,3292,75447,123273,47826
9000,175,3325,68098,112306,44208
9000,177,3291,93476,107475,13999
9000,27,3301,83108,127167,44059
9000,111,3321,94110,118744,24634
9000,46,3315,80613,127092,46479
9000,220,3351,93181,111213,18032
9000,85,3376,85514,116929,31415
9000,58,3254,93452,96026,2574
9000,240,3280,81973,117335,35362
9000,83,3286,115630,123730,8100
9000,56,3273,81619,96007,14388
9000,58,3320,83031,100786,17755
9000,136,3304,87023,99732,12709
9000,198,3339,82743,104086,21343
9000,178,3332,88284,97034,8750
9000,171,3243,82454,104540,22086
9000,75,3313,88226,103149,14923
9000,105,3269,73669,110454,36785
9000,259,3307,87038,113071,26033
9000,166,3355,100390,105535,5145
9000,77,3321,91934,131327,39393
9000,20,3348,91790,100032,8242
9000,207,3326,86810,94009,7199
9000,113,3264,89254,96055,6801
9000,93,3321,74952,107690,32738
9000,66,3293,91201,99922,8721
9000,44,3342,100341,135898,35557
21000,164,7737,234127,291044,56917
21000,285,7775,231569,286592,55023
21000,482,7746,205816,287235,81419
21000,207,7681,225471,303231,77760
21000,322,7852,234402,275150,40748
21000,235,7838,219760,258771,39011
21000,196,7723,212400,267905,55505
21000,298,7714,211742,262441,50699
21000,156,7709,234157,256828,22671
21000,49,7708,183752,255119,71367
21000,125,7698,259673,291314,31641
21000,145,7724,201163,254662,53499
21000,231,7712,203739,283900,80161
21000,159,7753,214212,263759,49547
21000,154,7680,226018,290736,64718
21000,267,7743,238602,283593,44991
21000,187,7687,214197,232256,18059
21000,188,7684,231101,266739,35638
21000,195,7696,205273,247291,42018
21000,72,7740,203035,251791,48756
21000,309,7809,225038,270770,45732
21000,93,7717,198053,251434,53381
21000,214,7720,273923,286174,12251
21000,154,7693,203073,282544,79471
21000,84,7663,206302,250532,44230
21000,152,7726,194988,272998,78010
21000,86,7687,197930,278917,80987
21000,150,7746,205059,270669,65610
21000,96,7743,200170,264338,64168
21000,331,7754,216837,257654,40817
21000,113,7643,218667,361873,143206
21000,134,7694,231591,290424,58833
21000,133,7691,220678,265250,44572
21000,136,7679,201174,335995,134821
21000,102,7680,219865,245619,25754
21000,173,7660,225166,283126,57960
21000,488,7708,228488,272372,43884
21000,188,7714,227685,266184,38499
21000,152,7655,222568,271359,48791
21000,239,7721,256532,273761,17229
21000,222,7759,196075,263875,67800
21000,130,7746,199803,255462,55659
21000,259,7736,222764,270894,48130
21000,108,7707,214967,270717,55750
21000,63,7682,207547,254810,47263
21000,80,7732,234124,269731,35607
21000,242,7792,212726,304519,91793
21000,42,7730,242435,265829,23394
21000,82,7697,191262,267305,76043
21000,189,7625,195293,241509,46216
33000,314,12066,494734,563037,68303
33000,381,12155,324010,442433,118423
33000,311,12173,277045,483162,206117
33000,274,12157,318369,388285,69916
33000,179,12007,327036,382956,55920
33000,118,12146,424616,440326,15710
33000,114,12130,321516,551551,230035
33000,195,12212,392645,440651,48006
33000,126,12083,348955,443922,94967
33000,300,12133,309772,424827,115055
33000,361,12222,344387,442647,98260
33000,190,12138,393027,460176,67149
33000,173,12131,389416,423527,34111
33000,357,12125,381632,485756,104124
33000,125,12113,320016,430026,110010
33000,211,12159,376119,402408,26289
33000,360,12125,353712,482250,128538
33000,433,12135,374100,387892,13792
33000,551,12075,296604,376585,79981
33000,169,12152,366717,446537,79820
33000,223,12125,370157,450901,80744
33000,307,12131,433249,441336,8087
33000,117,12096,296595,452097,155502
33000,275,12158,404894,437647,32753
33000,430,12194,358500,389453,30953
33000,567,12157,479879,540257,60378
33000,40,12110,317895,433669,115774
33000,275,12033,376653,439688,63035
33000,275,12222,399012,473673,74661
33000,17,12186,314941,455591,140650
33000,134,12102,299880,436785,136905
33000,609,12143,452958,489276,36318
33000,251,12200,341276,412182,70906
33000,366,12107,363437,432829,69392
33000,146,12159,341363,442232,100869
33000,377,12161,411819,449502,37683
33000,217,12125,352948,420138,67190
33000,223,12183,451650,490789,39139
33000,123,12228,323457,428860,105403
33000,303,12138,424553,566576,142023
33000,324,12142,350181,426426,76245
33000,21,12071,417598,427286,9688
33000,220,12122,320342,381830,61488
33000,302,12138,335330,383168,47838
33000,156,12131,364926,433774,68848
33000,256,12157,359378,410132,50754
33000,281,12091,412285,479672,67387
33000,300,12218,399268,496529,97261
33000,384,12158,430719,474360,43641
33000,88,12153,430453,517252,86799
45000,141,16623,483892,634765,150873
45000,258,16539,404756,558681,153925
45000,148,16530,487987,663463,175476
45000,157,16625,537237,634541,97304
45000,86,16544,431578,530316,98738
45000,127,16467,405638,648245,242607
45000,307,16512,549557,571531,21974
45000,501,16597,462364,589453,127089
45000,384,16529,527457,698611,171154
45000,72,16603,478592,587719,109127
45000,300,16629,555916,676720,120804
45000,306,16633,640771,649296,8525
45000,235,16640,681336,722657,41321
45000,429,16646,549440,748508,199068
45000,193,16631,483755,569102,85347
45000,174,16520,501771,600790,99019
45000,383,16557,635020,708674,73654
45000,301,16671,518301,687743,169442
45000,345,16585,519248,597392,78144
45000,249,16447,470288,688175,217887
45000,375,16466,427372,582298,154926
45000,159,16493,465161,634540,169379
45000,19,16663,476513,663548,187035
45000,277,16566,510183,555396,45213
45000,308,16488,527253,579203,51950
45000,145,16474,526634,586713,60079
45000,355,16556,492972,619691,126719
45000,157,16537,499054,573521,74467
45000,169,16478,494927,586269,91342
45000,270,16626,609371,613290,3919
45000,560,16535,590597,608966,18369
45000,455,16587,548278,692779,144501
45000,272,16526,518814,609144,90330
45000,148,16518,480701,618825,138124
45000,370,16588,429055,555177,126122
45000,703,16529,630317,632283,1966
45000,300,16579,529072,579170,50098
45000,369,16455,580189,621704,41515
45000,293,16576,559156,616450,57294
45000,608,16680,484325,593743,109418
45000,149,16493,583848,687934,104086
45000,367,16660,544481,661968,117487
45000,339,16533,532742,616671,83929
45000,334,16714,536410,599023,62613
45000,31,16604,445207,585266,140059
45000,236,16610,550579,587896,37317
45000,192,16461,521119,649606,128487
45000,455,16455,494818,653437,158619
45000,91,16661,491016,577614,86598
45000,620,16508,435311,555385,120074
57000,572,21038,585909,835302,249393
57000,85,20877,735594,768589,32995
57000,319,21013,711751,837146,125395
57000,520,21002,654846,718486,63640
57000,576,20978,671735,884990,213255
57000,180,20923,752722,811048,58326
57000,79,20917,747444,780701,33257
57000,193,20984,674138,909742,235604
57000,535,20973,568755,961924,393169
57000,322,20927,696584,729632,33048
57000,328,20831,744932,802925,57993
57000,95,20897,748702,815180,66478
57000,245,20878,563177,926058,362881
57000,189,20904,583169,725687,142518
57000,459,20924,561352,811582,250230
57000,135,20940,636059,832509,196450
57000,586,20846,635158,705085,69927
57000,416,21057,631308,752707,121399
57000,608,20954,644020,841282,197262
57000,536,20948,631011,852099,221088
57000,233,21066,731231,761445,30214
57000,148,20971,618489,780697,162208
57000,141,21002,692158,868687,176529
57000,217,20939,716879,739306,22427
57000,375,20935,663022,800077,137055
57000,351,21054,682639,781007,98368
57000,129,21011,610917,892317,281400
57000,326,20988,733780,761280,27500
57000,549,20942,536891,761147,224256
57000,433,21021,554361,766402,212041
57000,390,20943,755396,757568,2172
57000,216,21002,571218,865868,294650
57000,108,21041,629972,767889,137917
10000,157,3721,101364,136677,35313
10000,77,3737,85364,115016,29652
10000,126,3655,97995,116287,18292
10000,73,3720,104432,128989,24557
10000,63,3694,113237,128604,15367
10000,41,3645,115329,140291,24962
10000,100,3651,84138,161751,77613
10000,125,3655,93972,112630,18658
10000,268,3687,101121,111754,10633
10000,66,3605,98267,115619,17352
10000,165,3678,76673,129753,53080
10000,81,3649,92852,106836,13984
10000,85,3682,103118,136622,33504
10000,118,3639,95335,121682,26347
